THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
190573,VIETNAM (SOUTH),VNAF,1975-02-25,263599,SEADAB,UH-1,CAN THO,,,,76,800.0,PASSENGERS,,0,UH1,UH1,,,,98,45.0,COMMAND/CONTROL,0711,1,,D,255HS,,,SOUTH VIETNAM,,,,,UNIT: 255HS - CALLSIGN:,,26751998,NONKINETIC,-1,-1,,,,800.0,0,1975
190607,VIETNAM (SOUTH),VNAF,1975-02-07,263633,SEADAB,U-17,BINH THUY,,,,20,800.0,M129EA1 LEAFLETS(1K),,200,U17,U17,,,,7,38.0,PSYCHOLOGIC WARFARE,0776,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,26752032,NONKINETIC,-1,-1,,,,800.0,0,1975
190614,VIETNAM (SOUTH),VNAF,1975-02-02,263640,SEADAB,U-6,TAN SON NHUT,,,,0,800.0,,,0,U6,U6,,,,10,52.0,TRAINING,0707,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,26752039,NONKINETIC,-1,-1,,,,800.0,0,1975
190662,UNITED STATES OF AMERICA,USAF,1975-03-16,263688,SEADAB,C-130,U TAPAO,,,,67,800.0,CARGO (TONS),,0,C130,C130,,,,35,48.0,LOG TROOP CARRYING,1102,5,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,26752087,NONKINETIC,-1,-1,,,,800.0,0,1975
190670,VIETNAM (SOUTH),VNAF,1975-02-18,263696,SEADAB,UH-1,BIEN HOA,,,,3,800.0,PASSENGERS,,0,UH1,UH1,,,,23,47.0,COMBT CARGO CARRYING,0789,1,,D,259EH,,,SOUTH VIETNAM,,,,,UNIT: 259EH - CALLSIGN:,,26752095,NONKINETIC,-1,-1,,,,800.0,0,1975
190705,KOREA (SOUTH),KAF,1975-04-06,263731,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,75,54.0,AIRBORNE ALERT,K011,5,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26752130,NONKINETIC,-1,-1,,,,200.0,0,1975
190731,VIETNAM (SOUTH),VNAF,1975-02-02,263757,SEADAB,F-5,BIEN HOA,,,,0,800.0,,,0,F5,F5,,,,50,52.0,TRAINING,0736,1,,D,536FS,,,SOUTH VIETNAM,,,,,UNIT: 536FS - CALLSIGN:,,26752156,NONKINETIC,-1,-1,,,,800.0,0,1975
190743,VIETNAM (SOUTH),VNAF,1975-03-04,263769,SEADAB,O-1,PLEIKU,,,,0,800.0,,,0,O1,O1,,,,184,18.0,VISUAL RECCE,0826,1,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,26752168,NONKINETIC,-1,-1,,,,800.0,0,1975
190766,UNITED STATES OF AMERICA,USAF,1975-02-19,263792,SEADAB,KC-135,U TAPAO,,,,0,1800.0,,,0,KC135,KC135,,,,75,43.0,AIR REFUELING,1125,2,,N,307SW,,,THAILAND,,,,,UNIT: 307SW - CALLSIGN:,,26752191,NONKINETIC,-1,-1,,,,1800.0,0,1975
190879,VIETNAM (SOUTH),VNAF,1975-01-07,263905,SEADAB,C-119,TAN SON NHUT,,,,155,800.0,CARGO (TONS),,0,C119,C119,,,,165,50.0,ADMINISTRATIVE,0707,1,,D,720TS,,,SOUTH VIETNAM,,,,,UNIT: 720TS - CALLSIGN:,,26752304,NONKINETIC,-1,-1,,,,800.0,0,1975
190880,KOREA (SOUTH),KAF,1975-03-31,263906,SEADAB,AU-24,PONCHENTONG,,,,0,200.0,,,0,AU24,AU24,,,,30,54.0,AIRBORNE ALERT,K008,1,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26752305,NONKINETIC,-1,-1,,,,200.0,0,1975
190894,UNITED STATES OF AMERICA,USAF,1975-05-20,263920,SEADAB,KC-135,U TAPAO,,,,0,800.0,,,0,KC135,KC135,,,,129,43.0,AIR REFUELING,1116,3,,D,307SW,,,THAILAND,,,,,UNIT: 307SW - CALLSIGN:,,26752319,NONKINETIC,-1,-1,,,,800.0,0,1975
190914,VIETNAM (SOUTH),VNAF,1975-04-01,263940,SEADAB,UH-1,BINH THUY,,,,10,800.0,PASSENGERS,,0,UH1,UH1,,,,26,50.0,ADMINISTRATIVE,0710,1,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:,,26752339,NONKINETIC,-1,-1,,,,800.0,0,1975
190952,VIETNAM (SOUTH),VNAF,1975-01-31,263978,SEADAB,A-37,BINH THUY,,,,0,800.0,,,0,A37,A37,,,,33,52.0,TRAINING,0710,1,,D,546FS,,,SOUTH VIETNAM,,,,,UNIT: 546FS - CALLSIGN:,,26752377,NONKINETIC,-1,-1,,,,800.0,0,1975
191021,VIETNAM (SOUTH),VNAF,1975-03-01,264047,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,7,53.0,MAINTENANCE,0791,1,,D,239HS,,,SOUTH VIETNAM,,,,,UNIT: 239HS - CALLSIGN:,,26752446,NONKINETIC,-1,-1,,,,800.0,0,1975
191081,VIETNAM (SOUTH),VNAF,1975-02-11,264107,SEADAB,UH-1,TAN SON NHUT,,,,8,800.0,PASSENGERS,,0,UH1,UH1,,,,6,50.0,ADMINISTRATIVE,0745,1,,D,259GH,,,SOUTH VIETNAM,,,,,UNIT: 259GH - CALLSIGN:,,26752506,NONKINETIC,-1,-1,,,,800.0,0,1975
191097,VIETNAM (SOUTH),VNAF,1975-01-07,264123,SEADAB,C-119,TAN SON NHUT,,,,33,800.0,PASSENGERS,,0,C119,C119,,,,40,48.0,LOG TROOP CARRYING,0708,1,,D,720TS,,,SOUTH VIETNAM,,,,,UNIT: 720TS - CALLSIGN:,,26752522,NONKINETIC,-1,-1,,,,800.0,0,1975
191098,VIETNAM (SOUTH),VNAF,1975-04-05,264124,SEADAB,C-130,TAN SON NHUT,,,,400,800.0,CARGO (TONS),,0,C130,C130,,,,107,50.0,ADMINISTRATIVE,0752,1,,D,437TS,,,SOUTH VIETNAM,,,,,UNIT: 437TS - CALLSIGN:,,26752523,NONKINETIC,-1,-1,,,,800.0,0,1975
191153,VIETNAM (SOUTH),VNAF,1975-03-05,264179,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,23,97.0,OTHER,0793,1,,D,245HS,,,SOUTH VIETNAM,,,,,UNIT: 245HS - CALLSIGN:,,26752578,NONKINETIC,-1,-1,,,,800.0,0,1975
191217,UNITED STATES OF AMERICA,USAF,1975-05-24,264243,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,435,52.0,TRAINING,1108,34,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,26752642,NONKINETIC,-1,-1,,,,800.0,0,1975
191306,VIETNAM (SOUTH),VNAF,1975-03-03,264332,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,84,18.0,VISUAL RECCE,0738,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,26752731,NONKINETIC,-1,-1,,,,800.0,0,1975
191329,VIETNAM (SOUTH),VNAF,1975-02-10,264355,SEADAB,O-1,PLEIKU,,,,0,800.0,,,0,O1,O1,,,,211,50.0,ADMINISTRATIVE,0749,1,,D,118LS,,,SOUTH VIETNAM,,,,,UNIT: 118LS - CALLSIGN:,,26752754,NONKINETIC,-1,-1,,,,800.0,0,1975
191437,VIETNAM (SOUTH),VNAF,1975-03-17,264463,SEADAB,UH-1,BIEN HOA,,,,40,800.0,PASSENGERS,,0,UH1,UH1,,,,35,45.0,COMMAND/CONTROL,0739,1,,D,223HS,,,SOUTH VIETNAM,,,,,UNIT: 223HS - CALLSIGN:,,26752862,NONKINETIC,-1,-1,,,,800.0,0,1975
191457,UNITED STATES OF AMERICA,USAF,1975-01-08,264483,SEADAB,U-21,U TAPAO,,,,0,315.0,,,0,U21,U21,,,SNOOPY26,56,34.0,RADIO DIRECT FINDER,2602,1,,D,7RRFS,,,CAMBODIA,,,,,UNIT: 7RRFS - CALLSIGN: SNOOPY26,,26752882,NONKINETIC,-1,-1,,,,315.0,0,1975
191458,VIETNAM (SOUTH),VNAF,1975-01-16,264484,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,15,53.0,MAINTENANCE,0797,1,,D,257HS,,,SOUTH VIETNAM,,,,,UNIT: 257HS - CALLSIGN:,,26752883,NONKINETIC,-1,-1,,,,800.0,0,1975
191491,VIETNAM (SOUTH),VNAF,1975-02-17,264517,SEADAB,CH-47,BIEN HOA,,,,50,800.0,CARGO (TONS),,0,CH47,CH47,,,,73,47.0,COMBT CARGO CARRYING,0830,1,,D,237HS,,,SOUTH VIETNAM,,,,,UNIT: 237HS - CALLSIGN:,,26752916,NONKINETIC,-1,-1,,,,800.0,0,1975
191592,UNITED STATES OF AMERICA,USAF,1975-04-07,264618,SEADAB,C-130,U TAPAO,,,,15,1800.0,PASSENGERS,,0,C130,C130,,,,54,48.0,LOG TROOP CARRYING,1101,5,,N,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,26753017,NONKINETIC,-1,-1,,,,1800.0,0,1975
191730,VIETNAM (SOUTH),VNAF,1975-03-04,264756,SEADAB,A-37,PLEIKU,,,,0,800.0,,,0,A37,A37,,,,103,3.0,AIR INTERDICTION,0823,1,,D,530FS,,,SOUTH VIETNAM,,,,,UNIT: 530FS - CALLSIGN:,,26753155,KINETIC,-1,-1,,,,800.0,0,1975
191841,VIETNAM (SOUTH),VNAF,1975-04-21,264867,SEADAB,A-37,BINH THUY,,,,0,800.0,,,0,A37,A37,,,,52,5.0,CLOSE AIR SUPPORT,0799,1,,D,520FS,,,SOUTH VIETNAM,,,,,UNIT: 520FS - CALLSIGN:,,26753266,KINETIC,-1,-1,,,,800.0,0,1975
191924,UNITED STATES OF AMERICA,USAF,1975-05-14,264950,SEADAB,RF-4,UDORN AB,,,,0,333.0,,,0,RF4,RF4,F,14TRS,SPEER  2,59,20.0,PHOTO RECCE,3006,1,,D,432TFW,,,CAMBODIA,,,,,UNIT: 432TFW - CALLSIGN: SPEER  2,,26753349,NONKINETIC,-1,-1,5.0,56.0,,333.0,0,1975
191955,UNITED STATES OF AMERICA,USAF,1975-03-17,264981,SEADAB,HC-130,KORAT,,,,0,800.0,,,0,HC130,HC130,,,,480,98.0,FRIENDLY A/C DAM GND,1105,2,,D,56ARRS,,,THAILAND,,,,,UNIT: 56ARRS - CALLSIGN:,,26753380,NONKINETIC,-1,-1,,,,800.0,0,1975
192009,VIETNAM (SOUTH),VNAF,1975-03-05,265035,SEADAB,UH-1,DANANG,,,,5,800.0,PASSENGERS,,0,UH1,UH1,,,,22,48.0,LOG TROOP CARRYING,0712,1,,D,233HS,,,SOUTH VIETNAM,,,,,UNIT: 233HS - CALLSIGN:,,26753434,NONKINETIC,-1,-1,,,,800.0,0,1975
192124,KOREA (SOUTH),KAF,1975-02-09,265150,SEADAB,UH-1,PONCHENTONG,,,,0,200.0,,,0,UH1,UH1,,,,20,54.0,AIRBORNE ALERT,K024,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26753549,NONKINETIC,-1,-1,,,,200.0,0,1975
192207,VIETNAM (SOUTH),VNAF,1975-04-20,265233,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,52,18.0,VISUAL RECCE,0740,1,,D,221HS,,,SOUTH VIETNAM,,,,,UNIT: 221HS - CALLSIGN:,,26753632,NONKINETIC,-1,-1,,,,800.0,0,1975
192217,VIETNAM (SOUTH),VNAF,1975-02-04,265243,SEADAB,UH-1,PHU CAT,,,,0,800.0,,,0,UH1,UH1,,,,8,18.0,VISUAL RECCE,0748,1,,D,243HS,,,SOUTH VIETNAM,,,,,UNIT: 243HS - CALLSIGN:,,26753642,NONKINETIC,-1,-1,,,,800.0,0,1975
192331,VIETNAM (SOUTH),VNAF,1975-02-24,283551,SEADAB,U-17,DANANG,,,,0,800.0,,,0,U17,U17,,,,17,36.0,FAC/TAC,0793,1,,D,110LS,,,SOUTH VIETNAM,,,,,UNIT: 110LS - CALLSIGN:,,26771950,NONKINETIC,-1,-1,,,,800.0,0,1975
192499,VIETNAM (SOUTH),VNAF,1975-02-09,283719,SEADAB,U-17,BINH THUY,,,,20,800.0,M129EA1 LEAFLETS(1K),,200,U17,U17,,,,18,38.0,PSYCHOLOGIC WARFARE,0719,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,26772118,NONKINETIC,-1,-1,,,,800.0,0,1975
192508,UNITED STATES OF AMERICA,USAF,1975-03-03,283728,SEADAB,C-130,U TAPAO,,,,82,800.0,CARGO (TONS),,0,C130,C130,,,,62,48.0,LOG TROOP CARRYING,1100,7,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,26772127,NONKINETIC,-1,-1,,,,800.0,0,1975
192588,VIETNAM (SOUTH),VNAF,1975-03-04,283808,SEADAB,RC-47,TAN SON NHUT,,,,0,800.0,,,0,RC47,RC47,,,,40,18.0,VISUAL RECCE,0782,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,26772207,NONKINETIC,-1,-1,,,,800.0,0,1975
192595,UNITED STATES OF AMERICA,USAF,1975-04-10,283815,SEADAB,C-130,U TAPAO,,,,37,800.0,PASSENGERS,,0,C130,C130,,,,54,48.0,LOG TROOP CARRYING,1100,6,,D,374TAW,,,THAILAND,,,,,UNIT: 374TAW - CALLSIGN:,,26772214,NONKINETIC,-1,-1,,,,800.0,0,1975
192733,VIETNAM (SOUTH),VNAF,1975-01-25,283953,SEADAB,A-37,PLEIKU,,,,8,800.0,LAU3/MA RKT LCHR (19),,342,A37,A37,,,,20,3.0,AIR INTERDICTION,0775,1,,D,530FS,,,SOUTH VIETNAM,,,,,UNIT: 530FS - CALLSIGN:,,26772352,KINETIC,-1,-1,,,,800.0,34480,1975
192750,VIETNAM (SOUTH),VNAF,1975-03-16,283970,SEADAB,EC-47,TAN SON NHUT,,,,0,800.0,,,0,EC47,EC47,,,,5,53.0,MAINTENANCE,0717,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,26772369,NONKINETIC,-1,-1,,,,800.0,0,1975
192839,VIETNAM (SOUTH),VNAF,1975-01-31,284059,SEADAB,CH-47,PHU CAT,,,,8,800.0,CARGO (TONS),,0,CH47,CH47,,,,38,47.0,COMBT CARGO CARRYING,0755,1,,D,241HS,,,SOUTH VIETNAM,,,,,UNIT: 241HS - CALLSIGN:,,26772458,NONKINETIC,-1,-1,,,,800.0,0,1975
192884,VIETNAM (SOUTH),VNAF,1975-03-02,284104,SEADAB,U-17,BINH THUY,,,,25,800.0,M129EA1 LEAFLETS(1K),,200,U17,U17,,,,20,38.0,PSYCHOLOGIC WARFARE,0780,1,,D,122LS,,,SOUTH VIETNAM,,,,,UNIT: 122LS - CALLSIGN:,,26772503,NONKINETIC,-1,-1,,,,800.0,0,1975
192958,VIETNAM (SOUTH),VNAF,1975-02-03,284178,SEADAB,O-1,BINH THUY,,,,0,800.0,,,0,O1,O1,,,,47,36.0,FAC/TAC,0704,1,,D,116LS,,,SOUTH VIETNAM,,,,,UNIT: 116LS - CALLSIGN:,,26772577,NONKINETIC,-1,-1,,,,800.0,0,1975
192959,VIETNAM (SOUTH),VNAF,1975-03-07,284179,SEADAB,UH-1,BINH THUY,,,,0,800.0,,,0,UH1,UH1,,,,79,52.0,TRAINING,0703,1,,D,225HS,,,SOUTH VIETNAM,,,,,UNIT: 225HS - CALLSIGN:,,26772578,NONKINETIC,-1,-1,,,,800.0,0,1975
192970,UNITED STATES OF AMERICA,USAF,1975-01-11,284190,SEADAB,RF-4,UDORN AB,,,,0,415.0,,,0,RF4,RF4,,,ATLANTA2,25,20.0,PHOTO RECCE,3005,1,,D,432TFW,,,CAMBODIA,,,,,UNIT: 432TFW - CALLSIGN: ATLANTA2,,26772589,NONKINETIC,-1,-1,,,,415.0,0,1975
193173,VIETNAM (SOUTH),VNAF,1975-04-04,284393,SEADAB,F-5,BIEN HOA,,,,16,800.0,MK 82 GP BOMB (500) LD,,500,F5,F5,,,,90,5.0,CLOSE AIR SUPPORT,0770,1,,D,522FS,,,SOUTH VIETNAM,,,,,UNIT: 522FS - CALLSIGN:,,26772792,KINETIC,-1,-1,,,,800.0,84960,1975
193279,VIETNAM (SOUTH),VNAF,1975-02-26,284499,SEADAB,C-130,TAN SON NHUT,,,,0,800.0,,,0,C130,C130,,,,20,53.0,MAINTENANCE,0848,1,,D,435TS,,,SOUTH VIETNAM,,,,,UNIT: 435TS - CALLSIGN:,,26772898,NONKINETIC,-1,-1,,,,800.0,0,1975
193307,UNITED STATES OF AMERICA,USAF,1975-03-22,284527,SEADAB,U-21,U TAPAO,,,,0,2350.0,,,0,U21,U21,,,SNOOPY12,50,34.0,RADIO DIRECT FINDER,2603,1,,D,7RRFS,,,CAMBODIA,,,,,UNIT: 7RRFS - CALLSIGN: SNOOPY12,,26772926,NONKINETIC,-1,-1,,,,2350.0,0,1975
193355,UNITED STATES OF AMERICA,USAF,1975-02-28,284575,SEADAB,HH-53,NAKHON PHANOM,,,,0,800.0,,,0,HH53,HH53,,,,720,98.0,FRIENDLY A/C DAM GND,1121,3,,D,40ARRS,,,THAILAND,,,,,UNIT: 40ARRS - CALLSIGN:,,26772974,NONKINETIC,-1,-1,,,,800.0,0,1975
193379,KOREA (SOUTH),KAF,1975-04-04,284599,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,30,54.0,AIRBORNE ALERT,K003,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26772998,NONKINETIC,-1,-1,,,,200.0,0,1975
193670,KOREA (SOUTH),KAF,1975-03-07,284890,SEADAB,T-28,PONCHENTONG,,,,0,200.0,,,0,T28,T28,,,,45,54.0,AIRBORNE ALERT,K001,3,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26773289,NONKINETIC,-1,-1,,,,200.0,0,1975
193706,VIETNAM (SOUTH),VNAF,1975-01-23,284926,SEADAB,UH-1,BIEN HOA,,,,14,800.0,CARGO (TONS),,0,UH1,UH1,,,,113,47.0,COMBT CARGO CARRYING,0791,1,,D,245HS,,,SOUTH VIETNAM,,,,,UNIT: 245HS - CALLSIGN:,,26773325,NONKINETIC,-1,-1,,,,800.0,0,1975
193710,VIETNAM (SOUTH),VNAF,1975-03-11,284930,SEADAB,UH-1,PLEIKU,,,,103,800.0,CARGO (TONS),,0,UH1,UH1,,,,93,50.0,ADMINISTRATIVE,0878,1,,D,235HS,,,SOUTH VIETNAM,,,,,UNIT: 235HS - CALLSIGN:,,26773329,NONKINETIC,-1,-1,,,,800.0,0,1975
193757,KOREA (SOUTH),KAF,1975-03-20,284977,SEADAB,T-28,BATTAMBANG,,,,0,200.0,,,0,T28,T28,,,,30,54.0,AIRBORNE ALERT,K010,2,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26773376,NONKINETIC,-1,-1,,,,200.0,0,1975
193771,VIETNAM (SOUTH),VNAF,1975-01-29,284991,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,50,52.0,TRAINING,0724,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,26773390,NONKINETIC,-1,-1,,,,800.0,0,1975
193906,VIETNAM (SOUTH),VNAF,1975-01-10,285126,SEADAB,UH-1,PLEIKU,,,,2,800.0,PASSENGERS,,0,UH1,UH1,,,,23,45.0,COMMAND/CONTROL,0832,1,,D,229HS,,,SOUTH VIETNAM,,,,,UNIT: 229HS - CALLSIGN:,,26773525,NONKINETIC,-1,-1,,,,800.0,0,1975
193988,VIETNAM (SOUTH),VNAF,1975-02-22,285208,SEADAB,UH-1,PLEIKU,,,,8,800.0,PASSENGERS,,0,UH1,UH1,,,,40,48.0,LOG TROOP CARRYING,0804,1,,D,259BH,,,SOUTH VIETNAM,,,,,UNIT: 259BH - CALLSIGN:,,26773607,NONKINETIC,-1,-1,,,,800.0,0,1975
194013,VIETNAM (SOUTH),VNAF,1975-04-17,285233,SEADAB,U-6,TAN SON NHUT,,,,0,800.0,,,0,U6,U6,,,,75,97.0,OTHER,0799,1,,D,716RS,,,SOUTH VIETNAM,,,,,UNIT: 716RS - CALLSIGN:,,26773632,NONKINETIC,-1,-1,,,,800.0,0,1975
194043,VIETNAM (SOUTH),VNAF,1975-02-11,285263,SEADAB,UH-1,BIEN HOA,,,,6,800.0,PASSENGERS,,0,UH1,UH1,,,,20,45.0,COMMAND/CONTROL,0726,1,,D,221HS,,,SOUTH VIETNAM,,,,,UNIT: 221HS - CALLSIGN:,,26773662,NONKINETIC,-1,-1,,,,800.0,0,1975
194080,VIETNAM (SOUTH),VNAF,1975-04-15,285300,SEADAB,C-130,TAN SON NHUT,,,,917,800.0,CARGO (TONS),,0,C130,C130,,,,255,47.0,COMBT CARGO CARRYING,0778,1,,D,435TS,,,SOUTH VIETNAM,,,,,UNIT: 435TS - CALLSIGN:,,26773699,NONKINETIC,-1,-1,,,,800.0,0,1975
194085,VIETNAM (SOUTH),VNAF,1975-03-16,285305,SEADAB,UH-1,BIEN HOA,,,,0,800.0,,,0,UH1,UH1,,,,44,44.0,ARMED HELICOPTER,0774,1,,D,221HS,,,SOUTH VIETNAM,,,,,UNIT: 221HS - CALLSIGN:,,26773704,KINETIC,-1,-1,,,,800.0,0,1975
194276,VIETNAM (SOUTH),VNAF,1975-03-14,285496,SEADAB,UH-1,BIEN HOA,,,,93,800.0,PASSENGERS,,0,UH1,UH1,,,,308,48.0,LOG TROOP CARRYING,0888,1,,D,259EH,,,SOUTH VIETNAM,,,,,UNIT: 259EH - CALLSIGN:,,26773895,NONKINETIC,-1,-1,,,,800.0,0,1975
194327,VIETNAM (SOUTH),VNAF,1975-01-21,285547,SEADAB,UH-1,NHA TRANG,,,,0,800.0,,,0,UH1,UH1,,,,14,48.0,LOG TROOP CARRYING,0763,1,,D,219HS,,,SOUTH VIETNAM,,,,,UNIT: 219HS - CALLSIGN:,,26773946,NONKINETIC,-1,-1,,,,800.0,0,1975
194375,UNITED STATES OF AMERICA,USAF,1975-01-11,285595,SEADAB,F-4,UDORN AB,,,,0,800.0,,,0,F4,F4,,,,293,52.0,TRAINING,1100,20,,D,432TFW,,,THAILAND,,,,,UNIT: 432TFW - CALLSIGN:,,26773994,NONKINETIC,-1,-1,,,,800.0,0,1975
194398,UNITED STATES OF AMERICA,USAF,1975-05-21,285618,SEADAB,F-111,KORAT,,,,0,1800.0,,,0,F111,F111,,,,146,52.0,TRAINING,1109,5,,N,347TFW,,,THAILAND,,,,,UNIT: 347TFW - CALLSIGN:,,26774017,NONKINETIC,-1,-1,,,,1800.0,0,1975
194406,KOREA (SOUTH),KAF,1975-03-20,285626,SEADAB,AU-24,PONCHENTONG,,,,0,200.0,,,0,AU24,AU24,,,,30,54.0,AIRBORNE ALERT,K021,1,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26774025,NONKINETIC,-1,-1,,,,200.0,0,1975
194434,VIETNAM (SOUTH),VNAF,1975-01-27,285654,SEADAB,A-37,PHU CAT,,,,0,800.0,,,0,A37,A37,,,,57,52.0,TRAINING,0751,1,,D,532FS,,,SOUTH VIETNAM,,,,,UNIT: 532FS - CALLSIGN:,,26774053,NONKINETIC,-1,-1,,,,800.0,0,1975
194445,UNITED STATES OF AMERICA,USAF,1975-04-04,285665,SEADAB,KC-135,U TAPAO,,,,0,800.0,,,0,KC135,KC135,,,,147,43.0,AIR REFUELING,1115,4,,D,307SW,,,THAILAND,,,,,UNIT: 307SW - CALLSIGN:,,26774064,NONKINETIC,-1,-1,,,,800.0,0,1975
194482,VIETNAM (SOUTH),VNAF,1975-02-25,285702,SEADAB,UH-1,DANANG,,,,0,800.0,,,0,UH1,UH1,,,,71,44.0,ARMED HELICOPTER,0821,1,,D,239HS,,,SOUTH VIETNAM,,,,,UNIT: 239HS - CALLSIGN:,,26774101,KINETIC,-1,-1,,,,800.0,0,1975
194558,KOREA (SOUTH),KAF,1975-03-05,285778,SEADAB,C-123,PONCHENTONG,,,,120,200.0,CARGO (TONS),,0,C123,C123,,,,385,95.0,FRIENDLY A/CL TO/L,K047,7,,D,KAF,,,CAMBODIA,,,,,UNIT: KAF - CALLSIGN:,,26774177,NONKINETIC,-1,-1,,,,200.0,0,1975
194669,VIETNAM (SOUTH),VNAF,1975-04-16,285889,SEADAB,F-5,BIEN HOA,,,,32,800.0,MK 82 GP BOMB (500) LD,,500,F5,F5,,,,82,5.0,CLOSE AIR SUPPORT,0800,1,,D,538FS,,,SOUTH VIETNAM,,,,,UNIT: 538FS - CALLSIGN:,,26774288,KINETIC,-1,-1,,,,800.0,169920,1975
194732,VIETNAM (SOUTH),VNAF,1975-02-24,285952,SEADAB,O-1,NHA TRANG,,,,0,800.0,,,0,O1,O1,,,,65,18.0,VISUAL RECCE,0700,1,,D,114LS,,,SOUTH VIETNAM,,,,,UNIT: 114LS - CALLSIGN:,,26774351,NONKINETIC,-1,-1,,,,800.0,0,1975
194798,UNITED STATES OF AMERICA,USAF,1975-03-17,286018,SEADAB,C-130,U TAPAO,,,,4989,800.0,CARGO (TONS),,0,C130,C130,,,,328,49.0,LOG CARGO CARRYING,C100,25,,D,374TAW,,,CAMBODIA,,,,,UNIT: 374TAW - CALLSIGN:,,26774417,NONKINETIC,-1,-1,,,,800.0,0,1975
194938,VIETNAM (SOUTH),VNAF,1975-01-19,286158,SEADAB,UH-1,NHA TRANG,,,,2,800.0,PASSENGERS,,0,UH1,UH1,,,,22,48.0,LOG TROOP CARRYING,0793,1,,D,259CH,,,SOUTH VIETNAM,,,,,UNIT: 259CH - CALLSIGN:,,26774557,NONKINETIC,-1,-1,,,,800.0,0,1975
194967,UNITED STATES OF AMERICA,USAF,1975-05-13,286187,SEADAB,A-7,KORAT,,,,30,845.0,2.75 IN. ROCKET,,18,A7,A7,,,SANDY,171,3.0,AIR INTERDICTION,5705,0,,D,388TFW,,,,,,,,UNIT: 388TFW - CALLSIGN: SANDY,,26774586,KINETIC,-1,-1,,,,845.0,6750,1975
