THOR_DATA_VIET_ID,COUNTRYFLYINGMISSION,MILSERVICE,MSNDATE,SOURCEID,SOURCERECORD,VALID_AIRCRAFT_ROOT,TAKEOFFLOCATION,TGTLATDD_DDD_WGS84,TGTLONDDD_DDD_WGS84,TGTTYPE,NUMWEAPONSDELIVERED,TIMEONTARGET,WEAPONTYPE,WEAPONTYPECLASS,WEAPONTYPEWEIGHT,AIRCRAFT_ORIGINAL,AIRCRAFT_ROOT,AIRFORCEGROUP,AIRFORCESQDN,CALLSIGN,FLTHOURS,MFUNC,MFUNC_DESC,MISSIONID,NUMOFACFT,OPERATIONSUPPORTED,PERIODOFDAY,UNIT,TGTCLOUDCOVER,TGTCONTROL,TGTCOUNTRY,TGTID,TGTORIGCOORDS,TGTORIGCOORDSFORMAT,TGTWEATHER,ADDITIONALINFO,GEOZONE,ID,MFUNC_DESC_CLASS,NUMWEAPONSJETTISONED,NUMWEAPONSRETURNED,RELEASEALTITUDE,RELEASEFLTSPEED,RESULTSBDA,TIMEOFFTARGET,WEAPONSLOADEDWEIGHT,Year
2460520,UNITED STATES OF AMERICA,USN,10/31/67,1553161,CACTA6669,F-8,WESTPAC 34,18.983333,105.716666,AREA\DEPOT,0,50,,,0,F8E,F8,,,,22,35,ESCORT/COVER,Y0009,1,#NAME?,D,N09106,SCATTERED,PREBRIEFED TGT,NORTH VIETNAM,,185900N1054300E,DDMMSSN DDDMMSSE,9999H,MISSION: UE950M - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WF,24588479,NONKINETIC,0,0,,,,58,-1,1967
2460599,UNITED STATES OF AMERICA,USN,10/31/67,1553260,CACTA6669,RF-8,WESTPAC 34,19.333333,105.45,AREA\DEPOT,0,230,,,0,RF8G,RF8,,,,18,20,PHOTO RECCE,Y0015,1,#NAME?,D,NA2006,,,NORTH VIETNAM,,1920N10527E1848,DDMMSSN DDDMMSSE,,MISSION: UE952M - CONTROL_TYPE:  - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,24588558,NONKINETIC,0,0,,,,237,-1,1967
2460951,UNITED STATES OF AMERICA,USMC,10/31/67,1553716,CACTA6669,A-4,CHU LAI,15.59134984,108.17775,ANTI-AIRCRAFT,20,615,250LB MK-81,,260,A4E,A4,,,,14,5,CLOSE AIR SUPPORT,ME029,2,IN COUNTRY,D,M01121,SCATTERED,PREBRIEFED TGT,SOUTH VIETNAM,,49PAT97702560,##ABC11112222,2509,MISSION: VS1031517 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24588910,KINETIC,0,0,,,,620,-1,1967
2462403,UNITED STATES OF AMERICA,USAF,10/31/67,1555493,CACTA6669,C-130,UDORN AB,,,,0,0,,,0,C130A,C130,,,,126,45,COMMAND/CONTROL,JS015,1,STEEL TIGER - STEEL TIGER,D,JAIZU0,CLEAR,,,,,,,MISSION: SL1085 - CONTROL_TYPE:  - RTCOR:,,24590365,NONKINETIC,0,0,,,,0,-1,1967
2462715,UNITED STATES OF AMERICA,USAF,10/31/67,1555875,CACTA6669,F-4,CAM RANH BAY,16.251,106.878,AREA\DEPOT,0,1546,,,0,F4C,F4,,,,39,1,STRIKE,JC031,2,STEEL TIGER - STEEL TIGER,N,JAJKC0,BROKEN,ABN FWD AIR CNTL,LAOS,,16251N106878E,DD.DDDN DDD.DDDE,,MISSION: SLTH-268 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),VC,24590677,KINETIC,0,0,,,,1549,-1,1967
2464808,UNITED STATES OF AMERICA,USN,10/31/67,1558420,CACTA6669,A-4,WESTPAC 34,18.833333,105.333333,RADAR,1,1755,SHRIKE,,395,A4E,A4,,,,0,1,STRIKE,Y0002,1,ROLLING THUN - ROLLING THUND,N,N09614,UNDERCAST,PREBRIEFED TGT,NORTH VIETNAM,,185000N1052000E,DDMMSSN DDDMMSSE,0208N,MISSION: RTIH57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),WF,24592772,KINETIC,0,0,,,,1755,-1,1967
2465190,UNITED STATES OF AMERICA,USAF,10/31/67,1558874,CACTA6669,F-105,KORAT,19.491666,104.05,BRIDGE,0,910,,,0,F105D,F105,,,,47,4,ARMED RECCE,JI013,2,BARREL ROLL - BARREL ROLL,D,JAJJL0,BROKEN,ABN FWD AIR CNTL,LAOS,,192930N1040300E,DDMMSSN DDDMMSSE,,MISSION: BR905 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24593154,KINETIC,0,0,,,,910,-1,1967
2465635,UNITED STATES OF AMERICA,USMC,10/31/67,1559425,CACTA6669,A-6,DANANG,16.22331982,107.8418018,TROOPS,6,1835,250LB MK-81,,260,A6A,A6,,,,0,6,DIRECT AIR SUPPORT,MX032,1,IN COUNTRY,N,M01242,CLEAR,TPQ-10,SOUTH VIETNAM,,48PZC04109560,##ABC11112222,0659N,MISSION: VS103126 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BU,24593601,KINETIC,0,10,,,,1836,-1,1967
2466327,UNITED STATES OF AMERICA,USAF,10/31/67,1560286,CACTA6669,A-26,NAKHON PHANOM,16.967,105.964,MOTOR VEHICLE,2,1200,500BLU11/23/32,,500,A26A,A26,,,,23,4,ARMED RECCE,JJ012,1,STEEL TIGER - STEEL TIGER,N,JALWR0,BROKEN,ABN FWD AIR CNTL,LAOS,,16967N105964E,DD.DDDN DDD.DDDE,0609HL,MISSION: SLAR - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24594297,KINETIC,0,0,,,,1215,-1,1967
2466441,UNITED STATES OF AMERICA,USAF,10/31/67,1560429,CACTA6669,F-4,CAM RANH BAY,10.35591944,105.8557496,BUILDINGS,12,820,M-61,,50,F4C,F4,,,,30,3,AIR INTERDICTION,JC022,2,IN COUNTRY - SOUTH VIETNM,D,JAJKB0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWS940448,##ABC111222,9999N,MISSION: VS10-9787 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WS,24594412,KINETIC,0,0,,,,831,-1,1967
2466965,VIETNAM (SOUTH),VNAF,10/31/67,1561098,CACTA6669,C-47,TAN SON NHUT,10.71282578,108.4112767,TROOPS,84,0,MK-24,,25,C47D,C47,,,,43,37,FLARE DROP,VQ001,1,IN COUNTRY - SOUTH VIETNAM,N,V50160,CLEAR,GRND FWD AIR CNTL,SOUTH VIETNAM,,48PZS735862,##ABC111222,,MISSION: VS - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),ZS,24594937,NONKINETIC,0,0,,,,0,-1,1967
2468090,UNITED STATES OF AMERICA,USN,10/31/67,1562485,CACTA6669,A-4,WESTPAC 34,,,,0,0,,,0,A4E,A4,,,,20,43,AIR REFUELING,Y0029,1,ROLLING THUN - ROLLING THUND,D,N09614,NOT OBS,,,,,,,MISSION: RT57C - CONTROL_TYPE:  - RTCOR:,,24596062,NONKINETIC,0,0,,,,0,-1,1967
2469028,UNITED STATES OF AMERICA,USAF,10/31/67,1563633,CACTA6669,F-100,TUY HOA,11.11209913,106.5171604,AREA\DEPOT,2,102,750LB BLU-1/27,,694,F100D,F100,,,,35,5,CLOSE AIR SUPPORT,JD003,2,IN COUNTRY - SOUTH VIETNAM,D,JAJIJ0,,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXT660287,##ABC111222,9999N,MISSION: VS10-9755 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24597003,KINETIC,0,0,,,,110,-1,1967
2469525,UNITED STATES OF AMERICA,USN,10/31/67,1564259,CACTA6669,F-8,WESTPAC 34,20.283333,105.783333,AREA\DEPOT,0,353,SIDEWINDER,,164,F8E,F8,,,,36,35,ESCORT/COVER,Y0019,1,#NAME?,D,N09106,BROKEN,PREBRIEFED TGT,NORTH VIETNAM,,201700N1054700E,DDMMSSN DDDMMSSE,9999N,MISSION: UE954M - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WJ,24597501,NONKINETIC,0,2,,,,414,-1,1967
2471305,UNITED STATES OF AMERICA,USN,10/31/67,1566410,CACTA6669,A-6,WESTPAC 64,20.367,105.925,MOTOR VEHICLE,3,1148,CBU-24/29,,1388,A6A,A6,,,,0,4,ARMED RECCE,C0029,1,ROLLING THUN - ROLLING THUND,N,N09093,OVERCAST,PREBRIEFED TGT,NORTH VIETNAM,,20367N105925E,DD.DDDN DDD.DDDE,9999H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XH,24599285,KINETIC,0,0,,,,1148,-1,1967
2471725,UNITED STATES OF AMERICA,USAF,10/31/67,1566935,CACTA6669,RF-4,TAN SON NHUT,,,AREA\DEPOT,0,1940,,,0,RF4C,RF4,,,,20,16,INFRA-RED RECCE,JP022,1,IN COUNTRY,N,JAJQI0,CLEAR,,SOUTH VIETNAM,,YA6627     YA87,DDMMSSN DDDMMSSE,0,MISSION: VS1231 - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),,24599708,NONKINETIC,0,0,,,,1950,-1,1967
2472361,UNITED STATES OF AMERICA,USAF,10/31/67,1567708,CACTA6669,F-105,KORAT,19.9,103.65,ANTI-AIRCRAFT,15,815,CBU-24/29,,1388,F105D,F105,,,,90,4,ARMED RECCE,JI009,4,BARREL ROLL - BARREL ROLL,D,JAMOF0,BROKEN,ABN FWD AIR CNTL,LAOS,,19900N103650E,DD.DDDN DDD.DDDE,,MISSION: BR905 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24600344,KINETIC,0,0,,,,815,-1,1967
2473433,UNITED STATES OF AMERICA,USAF,10/31/67,1569015,CACTA6669,F-4,UBON AB,17.473,105.709,TRUCK PARK\STOP,0,1435,LAU-3A/AERO7,,342,F4D,F4,,,,22,1,STRIKE,JV017,2,STEEL TIGER - STEEL TIGER,N,JAJJZ0,UNDERCAST,ABN FWD AIR CNTL,LAOS,,17473N105709E,DD.DDDN DDD.DDDE,0809CL,MISSION: SL1066 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24601417,KINETIC,12,0,,,,1435,-1,1967
2474123,UNITED STATES OF AMERICA,USAF,10/31/67,1569866,CACTA6669,F-4,DANANG,17.183,106.967,BRIDGE,2,235,750LB GP M-117,,799,F4C,F4,,,,0,4,ARMED RECCE,JG802,2,ROLLING THUN - ROLLING THUND,D,JAJIZ0,CLEAR,ABN FWD AIR CNTL (CRICKET),NORTH VIETNAM,,17183N106967E,DD.DDDN DDD.DDDE,0259NL,MISSION: RT - CONTROL_TYPE: ABN FWD AIR CNTL (CRICKET) - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),YE,24602107,KINETIC,0,0,,,,236,-1,1967
2474410,UNITED STATES OF AMERICA,USAF,10/31/67,1570228,CACTA6669,F-100,PHAN RANG,11.87717663,106.6488633,TROOPS,38,840,2.75IN HE RKT,,18,F100D,F100,,,,0,5,CLOSE AIR SUPPORT,JL001,2,IN COUNTRY - VS,D,JAJKK0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PXU799134,##ABC111222,9999N,MISSION: VS10-9768 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),XT,24602394,KINETIC,0,0,,,,845,-1,1967
2474548,UNITED STATES OF AMERICA,USAF,10/31/67,1570394,CACTA6669,A-1,PLEIKU,14.28164085,108.773865,TROOPS,24,355,100LB FR M-IA2,,100,A1G,A1,,,,0,3,AIR INTERDICTION,JM005,1,IN COUNTRY - SVN,D,JAAGD0,BROKEN,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR602799,##ABC111222,0559N,MISSION: VS10&9681 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,24602532,KINETIC,0,0,,,,410,-1,1967
2476060,UNITED STATES OF AMERICA,USAF,10/31/67,1572251,CACTA6669,T-28,NAKHON PHANOM,16.966666,105.963888,MOTOR VEHICLE,1,1150,50 CAL,,25,T28D,T28,,,,18,4,ARMED RECCE,JJ003,1,STEEL TIGER - STEEL TIGER,D,JALWR0,CLEAR,ABN FWD AIR CNTL,LAOS,,165800N1055750E,DDMMSSN DDDMMSSE,9999NL,MISSION: SLAR - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24604044,KINETIC,0,0,,,,1200,-1,1967
2476541,UNITED STATES OF AMERICA,USAF,10/31/67,1572826,CACTA6669,F-100,TUY HOA,13.9673663,109.2387429,CAVE,6,305,750LB BLU-1/27,,694,F100D,F100,,,,38,5,CLOSE AIR SUPPORT,JD007,3,IN COUNTRY - SOUTH VIETNAM,D,JAJIL0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PCR101447,##ABC111222,0359N,MISSION: VS10-9196 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,24604525,KINETIC,0,0,,,,316,-1,1967
2478276,UNITED STATES OF AMERICA,USAF,10/31/67,1574955,CACTA6669,RF-4,TAN SON NHUT,,,AREA\DEPOT,0,1620,,,0,RF4C,RF4,,,,0,16,INFRA-RED RECCE,JP018,1,IN COUNTRY,N,JAMPH0,CLEAR,,SOUTH VIETNAM,,XU9022     XU90,DDMMSSN DDDMMSSE,2,MISSION: VS1263 - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),,24606263,NONKINETIC,0,0,,,,1650,-1,1967
2478513,UNITED STATES OF AMERICA,USAF,10/31/67,1575258,CACTA6669,A-1,PLEIKU,14.28164085,108.773865,TROOPS,2,355,750LB GP M-117,,799,A1E,A1,,,,0,3,AIR INTERDICTION,JM005,1,IN COUNTRY - SVN,D,JAAGD0,UNDERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBR602799,##ABC111222,0559N,MISSION: VS10&9681 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),BR,24606500,KINETIC,0,0,,,,410,-1,1967
2478713,UNITED STATES OF AMERICA,USAF,10/31/67,1575516,CACTA6669,RF-101,TAN SON NHUT,17.05,105.95,AREA\DEPOT,0,550,,,0,RF101C,RF101,,,,0,20,PHOTO RECCE,JP043,1,#NAME?,D,JANSS0,CLEAR,,LAOS,,1703N10557E1709,DDMMSSN DDDMMSSE,,MISSION: UE703I - CONTROL_TYPE:  - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),XE,24606700,NONKINETIC,0,0,,,,600,-1,1967
2478924,UNITED STATES OF AMERICA,USAF,10/31/67,1575783,CACTA6669,AC-47,BIEN HOA,10.97301463,106.8184166,BASE,0,1935,,,0,AC47D,AC47,,,,28,54,AIRBORNE ALERT,JA036,1,IN COUNTRY - SOUTH VIETNAM,N,JALDA0,CLEAR,PREBRIEFED TGT,SOUTH VIETNAM,,48PXT990135,##ABC111222,0507N,MISSION: VS10-1016 - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),YS,24606911,NONKINETIC,0,0,,,,2220,-1,1967
2480984,UNITED STATES OF AMERICA,USAF,10/31/67,1582216,CACTA6669,RF-4,PHU CAT,,,AREA\DEPOT,0,215,,,0,RF4C,RF4,,,,0,20,PHOTO RECCE,JP026,1,IN COUNTRY,D,JAJQI0,OVERCAST,,SOUTH VIETNAM,,XT2812     XS32,DDMMSSN DDDMMSSE,0,MISSION: VS1247 - CONTROL_TYPE:  - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),,24612072,NONKINETIC,0,0,,,,233,-1,1967
2481225,UNITED STATES OF AMERICA,USMC,10/31/67,1582513,CACTA6669,RF-4,DANANG,15.32033261,108.6403384,UNKNOWN\UNIDENTIFIED,0,2000,,,0,RF4B,RF4,,,,15,20,PHOTO RECCE,MX044,1,IN COUNTRY - SOUTH VIETNAM,N,M01037,SCATTERED,,SOUTH VIETNAM,,49PBS47009500,##ABC11112222,9500,MISSION: VS103157 - CONTROL_TYPE:  - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),BS,24612314,NONKINETIC,0,0,,,,2050,-1,1967
2481275,UNITED STATES OF AMERICA,USAF,10/31/67,1582574,CACTA6669,A-26,NAKHON PHANOM,19.587,103.692,AREA\DEPOT,0,1330,50 CAL,,25,A26A,A26,,,,40,4,ARMED RECCE,JJ011,1,BARREL ROLL - BARREL ROLL,N,JALWR0,CLEAR,NONE,LAOS,,19587N103692E,DD.DDDN DDD.DDDE,0807HL,MISSION: BRAR - CONTROL_TYPE: NONE - RTCOR: RTE AREA C (OUT-OF-COUNTRY MISSIONS),UG,24612364,KINETIC,0,26,,,,1331,-1,1967
2481282,UNITED STATES OF AMERICA,USN,10/31/67,1582581,CACTA6669,A-4,WESTPAC 34,18.15,106.316666,AREA\DEPOT,0,2030,,,0,A4E,A4,,,,34,4,ARMED RECCE,Y0007,2,ROLLING THUN - ROLLING THUND,N,N09611,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,180900N1061900E,DDMMSSN DDDMMSSE,0805H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),XF,24612371,KINETIC,0,0,,,,2100,-1,1967
2481730,UNITED STATES OF AMERICA,USAF,10/31/67,1583146,CACTA6669,B-57,PHAN RANG,16.681944,106.236111,AREA\DEPOT,4,2024,750LB M-35 PHS,,680,B57B,B57,,,,30,1,STRIKE,JL034,1,STEEL TIGER - STEEL TIGER,N,JACCK0,SCATTERED,ABN FWD AIR CNTL (TIGER HOUND),LAOS,,164055N1061410E,DDMMSSN DDDMMSSE,9999N,MISSION: SLTH276 - CONTROL_TYPE: ABN FWD AIR CNTL (TIGER HOUND) - RTCOR: RTE AREA F (OUT-OF-COUNTRY MISSIONS),XC,24612819,KINETIC,0,0,,,,2034,-1,1967
2482896,UNITED STATES OF AMERICA,USN,10/31/67,1584561,CACTA6669,F-4,WESTPAC 64,19.7875,105.754166,AREA\DEPOT,0,751,,,0,F4B,F4,,,,51,4,ARMED RECCE,C0016,3,ROLLING THUN - ROLLING THUND,D,N09097,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,194715N1054515E,DDMMSSN DDDMMSSE,9999N,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WG,24613987,KINETIC,0,0,,,,752,-1,1967
2483718,UNITED STATES OF AMERICA,USMC,10/31/67,1585574,CACTA6669,F-4,CHU LAI,16.87326815,107.0322556,TROOPS,12,1705,250LB MK-81,,260,F4B,F4,,,,10,6,DIRECT AIR SUPPORT,ME002,1,IN COUNTRY,N,M01542,BROKEN,TPQ-10,SOUTH VIETNAM,,48QYD16806650,##ABC11112222,9995N,MISSION: VS1030170 - CONTROL_TYPE: TPQ-10 - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),VC,24614811,KINETIC,0,0,,,,1706,-1,1967
2484775,UNITED STATES OF AMERICA,USN,10/31/67,1147903,CACTA6669,A-4,WESTPAC 34,20.198,105.967,AREA\DEPOT,2,1750,MK-24,,25,A4E,A4,,,,0,4,ARMED RECCE,Y0001,1,ROLLING THUN - ROLLING THUND,N,N09611,CLEAR,PREBRIEFED TGT,NORTH VIETNAM,,20198N105967E,DD.DDDN DDD.DDDE,9997H,MISSION: RT57C - CONTROL_TYPE: PREBRIEFED TGT - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),XG,24236748,KINETIC,0,0,,,,1750,-1,1967
2485420,UNITED STATES OF AMERICA,USAF,10/31/67,1148606,CACTA6669,F-105,KORAT,19.433,104.15,ANTI-AIRCRAFT,12,929,500LB GP MK-82,,500,F105D,F105,,,,44,4,ARMED RECCE,JI008,2,ROLLING THUN - ROLLING THUND,D,JAJJL0,CLEAR,,NORTH VIETNAM,,19433N104150E,DD.DDDN DDD.DDDE,,MISSION: RT57A101 - CONTROL_TYPE:  - RTCOR: CORPS AREA III (IN-COUNTRY MISSIONS) OR RTE AREA 3 (OUT-OF-COUNTRY MISSIONS),UG,24237393,KINETIC,0,0,,,,929,-1,1967
2489820,UNITED STATES OF AMERICA,USAF,10/31/67,1153360,CACTA6669,F-100,TUY HOA,13.04985562,108.0462706,AREA\DEPOT,8,152,500LB GP MK-82,,500,F100D,F100,,,,25,5,CLOSE AIR SUPPORT,JD005,2,IN COUNTRY - SOUTH VIETNAM,D,JAJIJ0,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PAQ800444,##ABC111222,9999N,MISSION: VS10-9184 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZU,24241796,KINETIC,0,0,,,,200,-1,1967
2491467,UNITED STATES OF AMERICA,USAF,10/31/67,1156439,CACTA6669,F-100,TUY HOA,15.48529198,108.3664299,AREA\DEPOT,38,415,2.75IN HE RKT,,18,F100D,F100,,,,35,5,CLOSE AIR SUPPORT,JD016,2,IN COUNTRY - SOUTH VIETNAM,D,JAJIJ0,SCATTERED,ABN FWD AIR CNTL,SOUTH VIETNAM,,49PBT178136,##ABC111222,0259N,MISSION: VS10-9766 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA I (IN-COUNTRY MISSIONS) OR RTE AREA 1 (OUT-OF-COUNTRY MISSIONS),ZB,24244661,KINETIC,0,0,,,,430,-1,1967
2492192,VIETNAM (SOUTH),VNAF,10/31/67,1157219,CACTA6669,A-1,BINH THUY,10.01096175,105.6148353,BUILDINGS,6,610,500BLU11/23/32,,500,A1H,A1,,,,30,3,AIR INTERDICTION,VB003,2,IN COUNTRY - HEADLIGHT,D,V50040,CLEAR,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PWS67700660,##ABC11112222,0205 N,MISSION: VS4829 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),WS,24245387,KINETIC,0,0,,,,630,-1,1967
2493415,UNITED STATES OF AMERICA,USAF,10/31/67,1158556,CACTA6669,F-100,BIEN HOA,10.37243312,104.9823944,CAVE,4,445,CBU-2,,743,F100D,F100,,,,25,3,AIR INTERDICTION,JA013,2,IN COUNTRY - SOUTH VIETNAM,D,JAJJU0,OVERCAST,ABN FWD AIR CNTL,SOUTH VIETNAM,,48PVS984465,##ABC111222,0259CS,MISSION: VS10-9135 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: CORPS AREA IV (IN-COUNTRY MISSIONS) OR RTE AREA 4 (OUT-OF-COUNTRY MISSIONS),VS,24246613,KINETIC,0,0,,,,453,-1,1967
2493953,UNITED STATES OF AMERICA,USAF,10/31/67,1159134,CACTA6669,F-4,UBON AB,17.455555,105.733333,AREA\DEPOT,0,1322,2.75IN HEAT RK,,18,F4C,F4,,,,21,1,STRIKE,JV015,2,STEEL TIGER - STEEL TIGER,N,JAJJT0,BROKEN,ABN FWD AIR CNTL,LAOS,,172720N1054400E,DDMMSSN DDDMMSSE,0809CL,MISSION: SL1066 - CONTROL_TYPE: ABN FWD AIR CNTL - RTCOR: RTE AREA E (OUT-OF-COUNTRY MISSIONS),WE,24247151,KINETIC,0,228,,,,1325,-1,1967
2494452,UNITED STATES OF AMERICA,USAF,10/31/67,1159674,CACTA6669,A-1,PLEIKU,14.825,107.213888,CAMP,4,529,CBU-14/25,,250,A1E,A1,,,,43,1,STRIKE,JM006,2,STEEL TIGER - STEEL TIGER,D,JAAGD0,UNDERCAST,ABN FWD AIR CNTL (TIGER HOUND),LAOS,,144930N1071250E,DDMMSSN DDDMMSSE,0509N,MISSION: SL - CONTROL_TYPE: ABN FWD AIR CNTL (TIGER HOUND) - RTCOR: RTE AREA G (OUT-OF-COUNTRY MISSIONS),YB,24247651,KINETIC,0,0,,,,540,-1,1967
2496985,UNITED STATES OF AMERICA,USAF,10/31/67,1162440,CACTA6669,EB-66,VTBI,17.666666,105.5,RADAR,0,1741,,,0,EB66B,EB66,,,,61,39,ECM,JR904,1,ROLLING THUN - ROLLING THUND,N,JAMOZ0,CLEAR,,NORTH VIETNAM,,1740N10530E1740,DDMMSSN DDDMMSSE,,MISSION: RTFB123N2 - CONTROL_TYPE:  - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),WE,24250188,NONKINETIC,0,0,,,,1829,-1,1967
2497687,UNITED STATES OF AMERICA,USAF,10/31/67,1163200,CACTA6669,AC-47,PLEIKU,14.26483786,108.0579507,UNKNOWN\UNIDENTIFIED,3,1535,MK-24,,25,AC47D,AC47,,,,0,5,CLOSE AIR SUPPORT,JM011,1,IN COUNTRY - SVN,N,JALDA0,SCATTERED,GRND FWD AIR CNTL,SOUTH VIETNAM,,49PAR829789,##ABC111222,9N,MISSION: VS10&9795 - CONTROL_TYPE: GRND FWD AIR CNTL - RTCOR: CORPS AREA II (IN-COUNTRY MISSIONS) OR RTE AREA 2 (OUT-OF-COUNTRY MISSIONS),ZA,24250890,KINETIC,0,0,,,,1550,-1,1967
